,URL,EVENT_DATE,LOCATION,EVENT,BOUT,WEIGHTCLASS,Red_Victory,FIGHTER_Red,STANCE_Red,DOB_Red,HEIGHT_in_Red,WEIGHT_lbs_Red,REACH_in_Red,FIGHTER_Blue,STANCE_Blue,DOB_Blue,HEIGHT_in_Blue,WEIGHT_lbs_Blue,REACH_in_Blue,Age_yrs_Red,Age_yrs_Blue,WEIGHT_lbs_diff,HEIGHT_in_diff,REACH_in_diff,Age_diff,STANCE_diff,Red_prior_fights,Red_prior_victories,Red_prior_losses,Red_prior_f_win,Blue_prior_fights,Blue_prior_victories,Blue_prior_losses,Blue_prior_f_win
2073,http://ufcstats.com/fight-details/e64075c104471ff0,2020-10-10,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Moraes vs. Sandhagen ,Markus Perez  vs. Dricus Du Plessis ,Middleweight Bout,0.0,Markus Perez,Orthodox,1988-06-22,73.0,185.0,73.0,Dricus Du Plessis,Switch,1994-01-14,73.0,185.0,76.0,32.30204796845909,26.73858284963312,0.0,0.0,-3.0,-5.563465118825977,Orthodox_Switch,5.0,2.0,3.0,0.4,0.0,0.0,0.0,
2074,http://ufcstats.com/fight-details/e4d831dc318e4e98,2020-10-10,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Moraes vs. Sandhagen ,Tom Aspinall  vs. Alan Baudot ,Heavyweight Bout,1.0,Tom Aspinall,Orthodox,1993-04-11,77.0,256.0,78.0,Alan Baudot,Orthodox,1988-02-01,75.0,243.0,79.0,27.499726207425255,32.69083342459752,13.0,2.0,-1.0,5.19110721717227,Orthodox_Orthodox,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
2075,http://ufcstats.com/fight-details/22fe6779c3fa649d,2020-10-10,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Moraes vs. Sandhagen ,Youssef Zalal  vs. Ilia Topuria ,Featherweight Bout,0.0,Youssef Zalal,Switch,1996-09-04,70.0,145.0,72.0,Ilia Topuria,Orthodox,1997-01-21,67.0,145.0,69.0,24.09922242908772,23.718650750191653,0.0,3.0,3.0,-0.38057167889606835,Switch_Orthodox,3.0,3.0,0.0,1.0,0.0,0.0,0.0,
2076,http://ufcstats.com/fight-details/7c4eb0b4845eb0ed,2020-10-10,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Moraes vs. Sandhagen ,Tom Breese  vs. KB Bhullar ,Middleweight Bout,1.0,Tom Breese,Southpaw,1991-09-26,75.0,185.0,73.0,KB Bhullar,Switch,1991-10-12,76.0,185.0,78.0,29.0411784032417,28.997371591282445,0.0,-1.0,-5.0,-0.043806811959259666,Southpaw_Switch,6.0,4.0,2.0,0.6666666666666666,0.0,0.0,0.0,
2077,http://ufcstats.com/fight-details/1e525f9857019a2e,2020-10-10,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Moraes vs. Sandhagen ,Chris Daukaus  vs. Rodrigo Nascimento ,Heavyweight Bout,1.0,Chris Daukaus,Orthodox,1989-09-25,75.0,250.0,76.0,Rodrigo Nascimento,Orthodox,1992-11-26,74.0,246.0,80.0,31.042602124630378,27.872084109078962,4.0,1.0,-4.0,-3.1705180155514183,Orthodox_Orthodox,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2078,http://ufcstats.com/fight-details/ee57cbd0b68c689d,2020-10-10,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Moraes vs. Sandhagen ,Impa Kasanganay  vs. Joaquin Buckley ,Middleweight Bout,0.0,Impa Kasanganay,Orthodox,1994-01-17,71.0,170.0,75.0,Joaquin Buckley,Southpaw,1994-04-27,70.0,185.0,76.0,26.730369072390754,26.456576497645383,-15.0,1.0,-1.0,-0.2737925747453729,Orthodox_Southpaw,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2079,http://ufcstats.com/fight-details/dfb856d4c80bbf04,2020-10-10,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Moraes vs. Sandhagen ,Ali AlQaisi  vs. Tony Kelley ,Bantamweight Bout,0.0,Ali AlQaisi,Orthodox,1990-09-23,66.0,135.0,68.0,Tony Kelley,Switch,1987-01-21,69.0,135.0,70.0,30.048735078304677,33.72029350564013,0.0,-3.0,-2.0,3.6715584273354507,Orthodox_Switch,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2080,http://ufcstats.com/fight-details/89dd4c256ca5d317,2020-10-10,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Moraes vs. Sandhagen ,Giga Chikadze  vs. Omar Morales ,Featherweight Bout,1.0,Giga Chikadze,Orthodox,1988-08-25,72.0,145.0,74.0,Omar Morales,Orthodox,1985-10-17,71.0,145.0,73.0,32.12682072062206,34.9824772752163,0.0,1.0,1.0,2.855656554594239,Orthodox_Orthodox,3.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0
2081,http://ufcstats.com/fight-details/849cc2c331e9b24f,2020-10-10,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Moraes vs. Sandhagen ,Tracy Cortez  vs. Stephanie Egger ,Women's Bantamweight Bout,1.0,Tracy Cortez,Orthodox,1993-12-10,65.0,135.0,65.0,Stephanie Egger,Orthodox,1988-08-12,66.0,135.0,68.0,26.834410250793997,32.16241375533895,0.0,-1.0,-3.0,5.328003504544957,Orthodox_Orthodox,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
2082,http://ufcstats.com/fight-details/dbb5d682a2d7f584,2020-10-10,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Moraes vs. Sandhagen ,Bruno Silva  vs. Tagir Ulanbekov ,Flyweight Bout,0.0,Bruno Silva,Orthodox,1990-03-16,64.0,125.0,65.0,Tagir Ulanbekov,Southpaw,1991-08-07,67.0,125.0,70.0,30.571678896068338,29.17807469061439,0.0,-3.0,-5.0,-1.3936042054539481,Orthodox_Southpaw,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
2083,http://ufcstats.com/fight-details/dbb5d682a2d7f584,2020-10-10,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Moraes vs. Sandhagen ,Bruno Silva  vs. Tagir Ulanbekov ,Flyweight Bout,0.0,Bruno Silva,Orthodox,1989-07-13,72.0,185.0,74.0,Tagir Ulanbekov,Southpaw,1991-08-07,67.0,125.0,70.0,31.245208629941956,29.17807469061439,60.0,5.0,4.0,-2.067133939327565,Orthodox_Southpaw,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
2084,http://ufcstats.com/fight-details/0005e00b07cee542,2020-10-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Holm vs. Aldana ,Holly Holm  vs. Irene Aldana ,Women's Bantamweight Bout,1.0,Holly Holm,Southpaw,1981-10-17,68.0,135.0,69.0,Irene Aldana,Orthodox,1988-03-26,69.0,135.0,68.0,38.96342131201402,32.523819954002846,0.0,-1.0,1.0,-6.439601358011171,Southpaw_Orthodox,11.0,6.0,5.0,0.5454545454545454,8.0,5.0,3.0,0.625
2085,http://ufcstats.com/fight-details/ba6093c9136f99e9,2020-10-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Holm vs. Aldana ,Yorgan De Castro  vs. Carlos Felipe ,Heavyweight Bout,0.0,Yorgan De Castro,Orthodox,1986-12-19,72.0,250.0,74.0,Carlos Felipe,Orthodox,1995-01-12,72.0,245.0,75.0,33.79147957507392,25.725550323075236,5.0,0.0,-1.0,-8.065929251998686,Orthodox_Orthodox,2.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0
2086,http://ufcstats.com/fight-details/81b16b26774be5d1,2020-10-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Holm vs. Aldana ,Germaine de Randamie  vs. Julianna Pena ,Women's Bantamweight Bout,1.0,Germaine de Randamie,Orthodox,1984-04-24,69.0,135.0,71.0,Julianna Pena,Orthodox,1989-08-19,66.0,135.0,69.0,36.44452962435658,31.124739897053992,0.0,3.0,2.0,-5.319789727302595,Orthodox_Orthodox,8.0,6.0,2.0,0.75,6.0,5.0,1.0,0.8333333333333334
2087,http://ufcstats.com/fight-details/c00a8682fb5b71bd,2020-10-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Holm vs. Aldana ,Kyler Phillips  vs. Cameron Else ,Bantamweight Bout,1.0,Kyler Phillips,Orthodox,1995-06-12,68.0,135.0,72.0,Cameron Else,Switch,1987-04-27,69.0,135.0,71.0,25.312123535209725,33.43828715365239,0.0,-1.0,1.0,8.126163618442668,Orthodox_Switch,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
2088,http://ufcstats.com/fight-details/1e7caef3f6dfde10,2020-10-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Holm vs. Aldana ,Dequan Townsend  vs. Dusko Todorovic ,Middleweight Bout,0.0,Dequan Townsend,Orthodox,1986-05-11,75.0,205.0,79.0,Dusko Todorovic,Orthodox,1994-05-19,73.0,185.0,74.0,34.39929909100865,26.377176650969226,20.0,2.0,5.0,-8.022122440039427,Orthodox_Orthodox,3.0,0.0,3.0,0.0,0.0,0.0,0.0,
2089,http://ufcstats.com/fight-details/24ff0bb908095565,2020-10-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Holm vs. Aldana ,Carlos Condit  vs. Court McGee ,Welterweight Bout,1.0,Carlos Condit,Orthodox,1984-04-26,74.0,170.0,75.0,Court McGee,Orthodox,1984-12-12,71.0,170.0,75.0,36.439053772861676,35.80933085094732,0.0,3.0,0.0,-0.6297229219143576,Orthodox_Orthodox,16.0,7.0,9.0,0.4375,16.0,8.0,8.0,0.5
2090,http://ufcstats.com/fight-details/f4e262b04f4e94bd,2020-10-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Holm vs. Aldana ,Charles Jourdain  vs. Josh Culibao ,Featherweight Bout,,Charles Jourdain,Switch,1995-11-27,69.0,145.0,69.0,Josh Culibao,Orthodox,1994-05-24,70.0,145.0,73.0,24.852152009637496,26.363487022231958,0.0,-1.0,-4.0,1.5113350125944585,Switch_Orthodox,3.0,1.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.0
2091,http://ufcstats.com/fight-details/15a422574c3b89e1,2020-10-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Holm vs. Aldana ,Jordan Williams  vs. Nassourdine Imavov ,Middleweight Bout,0.0,Jordan Williams,Southpaw,1990-10-13,73.0,185.0,75.0,Nassourdine Imavov,Orthodox,1995-03-01,75.0,185.0,75.0,29.974811083123424,25.594129887197457,0.0,-2.0,0.0,-4.380681195925966,Southpaw_Orthodox,0.0,0.0,0.0,,0.0,0.0,0.0,
2092,http://ufcstats.com/fight-details/87105c63df95f929,2020-10-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Holm vs. Aldana ,Loma Lookboonmee  vs. Jinh Yu Frey ,Women's Strawweight Bout,1.0,Loma Lookboonmee,Orthodox,1996-01-18,61.0,115.0,61.0,Jinh Yu Frey,Southpaw,1985-05-20,63.0,115.0,65.0,24.709779870769903,35.37400065710218,0.0,-2.0,-4.0,10.664220786332274,Orthodox_Southpaw,2.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0
2093,http://ufcstats.com/fight-details/ac6b2a5f24c2b8bd,2020-10-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Holm vs. Aldana ,Casey Kenney  vs.  Alatengheili ,Bantamweight Bout,1.0,Casey Kenney,Southpaw,1991-03-20,67.0,135.0,68.0,Alatengheili,Orthodox,1991-12-14,65.0,135.0,66.0,29.542218815025734,28.805716788960684,0.0,2.0,2.0,-0.7365020260650531,Southpaw_Orthodox,4.0,3.0,1.0,0.75,2.0,2.0,0.0,1.0
2094,http://ufcstats.com/fight-details/d866afa89d62a4ae,2020-10-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC Fight Night: Holm vs. Aldana ,Luigi Vendramini  vs. Jessin Ayari ,Lightweight Bout,1.0,Luigi Vendramini,Orthodox,1996-01-16,68.0,155.0,73.0,Jessin Ayari,Orthodox,1992-05-31,72.0,155.0,73.0,24.71525572226481,28.343007337641,0.0,-4.0,0.0,3.627751615376191,Orthodox_Orthodox,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.3333333333333333
2095,http://ufcstats.com/fight-details/fd76b75c28dc247a,2020-09-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC 253: Adesanya vs. Costa ,Israel Adesanya  vs. Paulo Costa ,UFC Middleweight Title Bout,1.0,Israel Adesanya,Switch,1989-07-22,76.0,185.0,80.0,Paulo Costa,Orthodox,1991-04-21,73.0,205.0,72.0,31.18223633775052,29.43543971087504,-20.0,3.0,8.0,-1.746796626875479,Switch_Orthodox,8.0,8.0,0.0,1.0,5.0,5.0,0.0,1.0
2096,http://ufcstats.com/fight-details/4c12c9085200121f,2020-09-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC 253: Adesanya vs. Costa ,Dominick Reyes  vs. Jan Blachowicz ,UFC Light Heavyweight Title Bout,0.0,Dominick Reyes,Southpaw,1989-12-26,76.0,205.0,77.0,Jan Blachowicz,Orthodox,1983-02-24,74.0,205.0,78.0,30.752381995400285,37.58898258679225,0.0,2.0,-1.0,6.836600591391961,Southpaw_Orthodox,7.0,6.0,1.0,0.8571428571428571,14.0,9.0,5.0,0.6428571428571429
2097,http://ufcstats.com/fight-details/9e674a02db6c03c8,2020-09-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC 253: Adesanya vs. Costa ,Kai Kara-France  vs. Brandon Royval ,Flyweight Bout,0.0,Kai Kara-France,Orthodox,1993-03-26,64.0,125.0,69.0,Brandon Royval,Southpaw,1992-08-16,69.0,125.0,68.0,27.505202058920162,28.11302157485489,0.0,-5.0,1.0,0.6078195159347278,Orthodox_Southpaw,5.0,4.0,1.0,0.8,1.0,1.0,0.0,1.0
2098,http://ufcstats.com/fight-details/e842c6f63fa2e27a,2020-09-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC 253: Adesanya vs. Costa ,Ketlen Vieira  vs. Sijara Eubanks ,Women's Bantamweight Bout,1.0,Ketlen Vieira,Orthodox,1991-08-26,68.0,135.0,68.0,Sijara Eubanks,Orthodox,1985-04-27,64.0,125.0,67.0,29.087723140948416,35.41780746906144,10.0,4.0,1.0,6.3300843281130215,Orthodox_Orthodox,5.0,4.0,1.0,0.8,6.0,4.0,2.0,0.6666666666666666
2099,http://ufcstats.com/fight-details/5a00c73efbcf323e,2020-09-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC 253: Adesanya vs. Costa ,Hakeem Dawodu  vs. Zubaira Tukhugov ,Featherweight Bout,1.0,Hakeem Dawodu,Orthodox,1991-07-02,68.0,145.0,73.0,Zubaira Tukhugov,Orthodox,1991-01-15,68.0,145.0,68.0,29.238309057058373,29.6982805826306,0.0,0.0,5.0,0.4599715255722265,Orthodox_Orthodox,5.0,4.0,1.0,0.8,5.0,4.0,1.0,0.8
2100,http://ufcstats.com/fight-details/9f4d6d192ab4a027,2020-09-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC 253: Adesanya vs. Costa ,Brad Riddell  vs. Alex Da Silva ,Lightweight Bout,1.0,Brad Riddell,Orthodox,1991-09-30,67.0,155.0,71.0,Alex Da Silva,Orthodox,1996-02-04,68.0,155.0,73.0,28.991895739787537,24.644069652831014,0.0,-1.0,-2.0,-4.3478260869565215,Orthodox_Orthodox,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.5
2101,http://ufcstats.com/fight-details/73dbbdfcf7f989c0,2020-09-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC 253: Adesanya vs. Costa ,Diego Sanchez  vs. Jake Matthews ,Welterweight Bout,0.0,Diego Sanchez,Southpaw,1981-12-31,70.0,170.0,72.0,Jake Matthews,Orthodox,1994-08-19,71.0,170.0,73.0,38.73891140072281,26.106122001971308,0.0,-1.0,-1.0,-12.632789398751505,Southpaw_Orthodox,31.0,19.0,12.0,0.6129032258064516,13.0,9.0,4.0,0.6923076923076923
2102,http://ufcstats.com/fight-details/eed8c9955cad1e30,2020-09-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC 253: Adesanya vs. Costa ,Shane Young  vs. Ludovit Klein ,Featherweight Bout,0.0,Shane Young,Orthodox,1993-07-31,68.0,145.0,72.0,Ludovit Klein,Southpaw,1995-02-22,67.0,145.0,72.0,27.157485488993537,25.594129887197457,0.0,1.0,0.0,-1.5633556017960792,Orthodox_Southpaw,3.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,
2103,http://ufcstats.com/fight-details/5fb63c34935acce9,2020-09-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC 253: Adesanya vs. Costa ,William Knight  vs. Aleksa Camur ,Light Heavyweight Bout,1.0,William Knight,Orthodox,1988-04-03,70.0,205.0,73.0,Aleksa Camur,Orthodox,1995-09-25,73.0,205.0,74.0,32.48275106779104,25.005475851494907,0.0,-3.0,-1.0,-7.477275216296134,Orthodox_Orthodox,0.0,0.0,0.0,,1.0,1.0,0.0,1.0
2104,http://ufcstats.com/fight-details/8e7b2d62f834b417,2020-09-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC 253: Adesanya vs. Costa ,Juan Espino  vs. Jeff Hughes ,Heavyweight Bout,1.0,Juan Espino,,1980-10-09,75.0,255.0,80.0,Jeff Hughes,Orthodox,1988-05-17,74.0,250.0,77.0,39.965502135582085,32.36228233490308,5.0,1.0,3.0,-7.603219800679005,,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0
2105,http://ufcstats.com/fight-details/e10481ee3fda7080,2020-09-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",UFC 253: Adesanya vs. Costa ,Khadis Ibragimov  vs. Danilo Marques ,Light Heavyweight Bout,0.0,Khadis Ibragimov,Orthodox,1995-05-21,75.0,205.0,78.0,Danilo Marques,Orthodox,1985-12-26,78.0,205.0,77.0,25.35319242142153,34.75249151243018,0.0,-3.0,1.0,9.399299091008652,Orthodox_Orthodox,3.0,0.0,3.0,0.0,0.0,0.0,0.0,
2106,http://ufcstats.com/fight-details/ca531425f5c042db,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Colby Covington  vs. Tyron Woodley ,Welterweight Bout,1.0,Colby Covington,Orthodox,1988-02-22,71.0,170.0,72.0,Tyron Woodley,Orthodox,1982-04-07,69.0,170.0,74.0,32.575840543204464,38.45416712298762,0.0,2.0,-2.0,5.878326579783156,Orthodox_Orthodox,12.0,10.0,2.0,0.8333333333333334,13.0,9.0,4.0,0.6923076923076923
2107,http://ufcstats.com/fight-details/c0568b225d5f0fe6,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Donald Cerrone  vs. Niko Price ,Welterweight Bout,,Donald Cerrone,Orthodox,1983-03-29,73.0,170.0,73.0,Niko Price,Orthodox,1989-09-29,72.0,170.0,76.0,37.4794655568941,30.974153980944035,0.0,1.0,-3.0,-6.50531157595006,Orthodox_Orthodox,35.0,23.0,12.0,0.6571428571428571,10.0,6.0,4.0,0.6
2108,http://ufcstats.com/fight-details/498766b46b8b4a7f,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Khamzat Chimaev  vs. Gerald Meerschaert ,Middleweight Bout,1.0,Khamzat Chimaev,Orthodox,1994-05-01,74.0,170.0,75.0,Gerald Meerschaert,Southpaw,1987-12-18,73.0,185.0,77.0,26.38812835395904,32.756543642536414,-15.0,1.0,-2.0,6.368415288577373,Orthodox_Southpaw,2.0,2.0,0.0,1.0,11.0,6.0,5.0,0.5454545454545454
2109,http://ufcstats.com/fight-details/1a484c452623181e,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Johnny Walker  vs. Ryan Spann ,Light Heavyweight Bout,1.0,Johnny Walker,Orthodox,1992-03-30,78.0,205.0,82.0,Ryan Spann,Orthodox,1991-08-24,77.0,205.0,79.0,28.47442777351878,29.074033512211148,0.0,1.0,3.0,0.5996057386923667,Orthodox_Orthodox,5.0,3.0,2.0,0.6,4.0,4.0,0.0,1.0
2110,http://ufcstats.com/fight-details/859ca56770ac7672,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Mackenzie Dern  vs. Randa Markos ,Women's Strawweight Bout,1.0,Mackenzie Dern,Orthodox,1993-03-24,64.0,115.0,63.0,Randa Markos,Orthodox,1985-08-10,64.0,115.0,63.0,27.491512430182894,35.11115978534662,0.0,0.0,0.0,7.619647355163727,Orthodox_Orthodox,4.0,3.0,1.0,0.75,13.0,6.0,7.0,0.46153846153846156
2111,http://ufcstats.com/fight-details/78c3ca588e55bf31,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Kevin Holland  vs. Darren Stewart ,Middleweight Bout,1.0,Kevin Holland,Orthodox,1992-11-05,75.0,185.0,81.0,Darren Stewart,Orthodox,1990-12-30,72.0,205.0,74.0,27.872084109078962,29.72292191435768,-20.0,3.0,7.0,1.8508378052787209,Orthodox_Orthodox,7.0,5.0,2.0,0.7142857142857143,9.0,5.0,4.0,0.5555555555555556
2112,http://ufcstats.com/fight-details/36807d8a7ebc84a5,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Jordan Espinosa  vs. David Dvorak ,Flyweight Bout,0.0,Jordan Espinosa,Orthodox,1989-11-08,66.0,125.0,69.0,David Dvorak,Orthodox,1992-06-05,65.0,125.0,68.0,30.86463695104589,28.29098674843938,0.0,1.0,1.0,-2.573650202606505,Orthodox_Orthodox,4.0,2.0,2.0,0.5,1.0,1.0,0.0,1.0
2113,http://ufcstats.com/fight-details/aa08ebe1a69c76ca,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Mirsad Bektic  vs. Damon Jackson ,Featherweight Bout,0.0,Mirsad Bektic,Orthodox,1991-02-16,68.0,145.0,70.0,Damon Jackson,Switch,1988-08-08,71.0,145.0,71.0,29.591501478479902,32.11586901763224,0.0,-3.0,-1.0,2.524367539152338,Orthodox_Switch,9.0,6.0,3.0,0.6666666666666666,1.0,0.0,1.0,0.0
2114,http://ufcstats.com/fight-details/4f3cd94861c6a876,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Mayra Bueno Silva  vs. Mara Romero Borella ,Women's Flyweight Bout,1.0,Mayra Bueno Silva,Orthodox,1991-08-22,66.0,125.0,66.0,Mara Romero Borella,Orthodox,1986-06-03,66.0,125.0,69.0,29.079509363706055,34.29799583835286,0.0,0.0,-3.0,5.218486474646808,Orthodox_Orthodox,2.0,1.0,1.0,0.5,6.0,2.0,4.0,0.3333333333333333
2115,http://ufcstats.com/fight-details/bf614956b28f231c,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Jessica-Rose Clark  vs. Sarah Alpar ,Women's Bantamweight Bout,1.0,Jessica-Rose Clark,Orthodox,1987-11-28,65.0,135.0,64.0,Sarah Alpar,Southpaw,1991-06-01,64.0,135.0,63.0,32.811302157485486,29.304019274997263,0.0,1.0,1.0,-3.507282882488227,Orthodox_Southpaw,4.0,2.0,2.0,0.5,0.0,0.0,0.0,
2116,http://ufcstats.com/fight-details/36656dfa32341671,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Darrick Minner  vs. TJ Laramie ,Featherweight Bout,1.0,Darrick Minner,Orthodox,1990-04-28,67.0,145.0,69.0,TJ Laramie,Orthodox,1997-10-15,66.0,145.0,66.0,30.3964516482313,22.93012813492498,0.0,1.0,3.0,-7.466323513306319,Orthodox_Orthodox,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
2117,http://ufcstats.com/fight-details/42ecb9a94bebc24d,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Journey Newson  vs. Randy Costa ,Bantamweight Bout,0.0,Journey Newson,Orthodox,1989-03-07,65.0,135.0,67.0,Randy Costa,Switch,1994-07-06,69.0,135.0,73.0,31.538166684919503,26.207425254627093,0.0,-4.0,-6.0,-5.33074143029241,Orthodox_Switch,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.5
2118,http://ufcstats.com/fight-details/3a38b0b566f3045d,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Andre Ewell  vs. Irwin Rivera ,Bantamweight Bout,1.0,Andre Ewell,Southpaw,1988-01-21,68.0,145.0,75.0,Irwin Rivera,Southpaw,1989-02-14,66.0,135.0,67.0,32.663454167122985,31.59566312561603,10.0,2.0,8.0,-1.0677910415069543,Southpaw_Southpaw,5.0,3.0,2.0,0.6,2.0,1.0,1.0,0.5
2119,http://ufcstats.com/fight-details/579f3280456ad450,2020-09-19,"Las Vegas, Nevada, USA",UFC Fight Night: Covington vs. Woodley ,Tyson Nam  vs. Jerome Rivera ,Bantamweight Bout,1.0,Tyson Nam,Orthodox,1983-10-06,67.0,125.0,68.0,Jerome Rivera,Southpaw,1995-04-22,70.0,125.0,72.0,36.95652173913044,25.41342678786551,0.0,-3.0,-4.0,-11.543094951264921,Orthodox_Southpaw,3.0,1.0,2.0,0.3333333333333333,0.0,0.0,0.0,
2120,http://ufcstats.com/fight-details/0ffbf3096a13b47e,2020-09-12,"Las Vegas, Nevada, USA",UFC Fight Night: Waterson vs. Hill ,Michelle Waterson  vs. Angela Hill ,Women's Strawweight Bout,1.0,Michelle Waterson,Orthodox,1986-01-06,63.0,115.0,62.0,Angela Hill,Orthodox,1985-01-12,63.0,115.0,64.0,34.684043368743836,35.666958712079726,0.0,0.0,-2.0,0.9829153433358887,Orthodox_Orthodox,9.0,5.0,4.0,0.5555555555555556,15.0,7.0,8.0,0.4666666666666667
2121,http://ufcstats.com/fight-details/1ed8776f978a0155,2020-09-12,"Las Vegas, Nevada, USA",UFC Fight Night: Waterson vs. Hill ,Ottman Azaitar  vs. Khama Worthy ,Lightweight Bout,1.0,Ottman Azaitar,Switch,1990-02-20,68.0,155.0,71.0,Khama Worthy,Orthodox,1986-10-15,71.0,155.0,74.0,30.560727193078524,33.911948307961886,0.0,-3.0,-3.0,3.3512211148833644,Switch_Orthodox,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0
2122,http://ufcstats.com/fight-details/764012f51c7dc223,2020-09-12,"Las Vegas, Nevada, USA",UFC Fight Night: Waterson vs. Hill ,Roxanne Modafferi  vs. Andrea Lee ,Women's Flyweight Bout,1.0,Roxanne Modafferi,Orthodox,1982-09-24,67.0,125.0,69.0,Andrea Lee,Orthodox,1989-02-11,66.0,125.0,69.0,37.969554265688316,31.584711422626217,0.0,1.0,0.0,-6.384842843062096,Orthodox_Orthodox,8.0,3.0,5.0,0.375,5.0,3.0,2.0,0.6
2123,http://ufcstats.com/fight-details/3901d9cdbb0949bc,2020-09-12,"Las Vegas, Nevada, USA",UFC Fight Night: Waterson vs. Hill ,Ed Herman  vs. Mike Rodriguez ,Light Heavyweight Bout,1.0,Ed Herman,Orthodox,1980-10-02,73.0,205.0,77.0,Mike Rodriguez,Southpaw,1988-11-28,76.0,205.0,82.0,39.9463366553499,31.790055853685246,0.0,-3.0,-5.0,-8.156280801664659,Orthodox_Southpaw,22.0,12.0,10.0,0.5454545454545454,4.0,2.0,2.0,0.5
